instant,date,season,year,month,hour,holiday,weekday,day_type,weather,temperature,warming_sensation,humidity,windspeed,casual,registered,count,last_modified
183,2011-01-08,spring,2011,Jan,21,0,Sat,Holyday,Clear,0.12,0.1061,0.39,0.3582,2.0,35,37,2023-03-26 04:01:44.335810
184,2011-01-08,spring,2011,Jan,22,0,Sat,Holyday,Clear,0.12,0.1061,0.36,0.3881,1.0,33,34,2023-03-26 04:01:44.335810
185,2011-01-08,spring,2011,Jan,23,0,Sat,Holyday,Clear,0.1,0.0606,0.39,0.4478,0.0,22,22,2023-03-26 04:01:44.335810
186,2011-01-09,spring,2011,Jan,0,0,Sun,Holyday,Clear,0.1,0.0758,0.42,0.3881,1.0,24,25,2023-03-26 04:01:44.335810
187,2011-01-09,spring,2011,Jan,1,0,Sun,Holyday,Clear,0.1,0.0606,0.42,0.4627,0.0,12,12,2023-03-26 04:01:44.335810
188,2011-01-09,spring,2011,Jan,2,0,Sun,Holyday,Clear,0.1,0.0606,0.46,0.4627,0.0,11,11,2023-03-26 04:01:44.335810
189,2011-01-09,spring,2011,Jan,3,0,Sun,Holyday,Clear,0.1,0.0758,0.46,0.4179,0.0,4,4,2023-03-26 04:01:44.335810
190,2011-01-09,spring,2011,Jan,4,0,Sun,Holyday,Clear,0.08,0.0909,0.53,0.194,0.0,1,1,2023-03-26 04:01:44.335810
191,2011-01-09,spring,2011,Jan,5,0,Sun,Holyday,Clear,0.08,0.0909,0.53,0.194,0.0,1,1,2023-03-26 04:01:44.335810
192,2011-01-09,spring,2011,Jan,6,0,Sun,Holyday,Clear,0.1,0.0909,0.49,0.2836,0.0,1,1,2023-03-26 04:01:44.335810
193,2011-01-09,spring,2011,Jan,7,0,Sun,Holyday,Clear,0.08,0.0909,0.53,0.194,1.0,5,6,2023-03-26 04:01:44.335810
194,2011-01-09,spring,2011,Jan,8,0,Sun,Holyday,Clear,0.1,0.0909,0.49,0.2836,0.0,10,10,2023-03-26 04:01:44.335810
195,2011-01-09,spring,2011,Jan,9,0,Sun,Holyday,Clear,0.12,0.0758,0.46,0.5224,0.0,19,19,2023-03-26 04:01:44.335810
196,2011-01-09,spring,2011,Jan,10,0,Sun,Holyday,Clear,0.14,0.1061,0.43,0.3881,0.0,49,49,2023-03-26 04:01:44.335810
197,2011-01-09,spring,2011,Jan,11,0,Sun,Holyday,Clear,0.16,0.1212,0.4,0.5224,2.0,47,49,2023-03-26 04:01:44.335810
198,2011-01-09,spring,2011,Jan,12,0,Sun,Holyday,Clear,0.18,0.1364,0.37,0.4478,4.0,79,83,2023-03-26 04:01:44.335810
199,2011-01-09,spring,2011,Jan,13,0,Sun,Holyday,Clear,0.2,0.1667,0.34,0.4478,6.0,69,75,2023-03-26 04:01:44.335810
200,2011-01-09,spring,2011,Jan,14,0,Sun,Holyday,Clear,0.22,0.1818,0.32,0.4627,8.0,64,72,2023-03-26 04:01:44.335810
201,2011-01-09,spring,2011,Jan,15,0,Sun,Holyday,Clear,0.22,0.197,0.35,0.3582,5.0,77,82,2023-03-26 04:01:44.335810
202,2011-01-09,spring,2011,Jan,16,0,Sun,Holyday,Clear,0.2,0.1667,0.34,0.4478,13.0,79,92,2023-03-26 04:01:44.335810
203,2011-01-09,spring,2011,Jan,17,0,Sun,Holyday,Clear,0.18,0.1515,0.37,0.3881,3.0,59,62,2023-03-26 04:01:44.335810
204,2011-01-09,spring,2011,Jan,18,0,Sun,Holyday,Clear,0.16,0.1364,0.4,0.3284,4.0,44,48,2023-03-26 04:01:44.335810
205,2011-01-09,spring,2011,Jan,19,0,Sun,Holyday,Clear,0.16,0.1364,0.43,0.3284,1.0,40,41,2023-03-26 04:01:44.335810
206,2011-01-09,spring,2011,Jan,20,0,Sun,Holyday,Clear,0.14,0.1212,0.46,0.2537,0.0,38,38,2023-03-26 04:01:44.335810
207,2011-01-09,spring,2011,Jan,21,0,Sun,Holyday,Clear,0.14,0.1061,0.46,0.4179,1.0,19,20,2023-03-26 04:01:44.335810
208,2011-01-09,spring,2011,Jan,22,0,Sun,Holyday,Clear,0.14,0.1212,0.46,0.2985,5.0,10,15,2023-03-26 04:01:44.335810
209,2011-01-09,spring,2011,Jan,23,0,Sun,Holyday,Clear,0.12,0.1364,0.5,0.194,0.0,6,6,2023-03-26 04:01:44.335810
210,2011-01-10,spring,2011,Jan,0,0,Mon,Working_day,Clear,0.12,0.1212,0.5,0.2836,2.0,3,5,2023-03-26 04:01:44.335810
211,2011-01-10,spring,2011,Jan,1,0,Mon,Working_day,Clear,0.12,0.1212,0.5,0.2836,1.0,0,1,2023-03-26 04:01:44.335810
212,2011-01-10,spring,2011,Jan,2,0,Mon,Working_day,Clear,0.12,0.1212,0.5,0.2239,0.0,3,3,2023-03-26 04:01:44.335810
213,2011-01-10,spring,2011,Jan,3,0,Mon,Working_day,Clear,0.12,0.1212,0.5,0.2239,0.0,1,1,2023-03-26 04:01:44.335810
214,2011-01-10,spring,2011,Jan,4,0,Mon,Working_day,Clear,0.1,0.1212,0.54,0.1343,1.0,2,3,2023-03-26 04:01:44.335810
215,2011-01-10,spring,2011,Jan,5,0,Mon,Working_day,Clear,0.1,0.1061,0.54,0.2537,0.0,3,3,2023-03-26 04:01:44.335810
216,2011-01-10,spring,2011,Jan,6,0,Mon,Working_day,Clear,0.12,0.1212,0.5,0.2836,0.0,31,31,2023-03-26 04:01:44.335810
217,2011-01-10,spring,2011,Jan,7,0,Mon,Working_day,Clear,0.12,0.1212,0.5,0.2239,2.0,75,77,2023-03-26 04:01:44.335810
218,2011-01-10,spring,2011,Jan,8,0,Mon,Working_day,Mist,0.12,0.1212,0.5,0.2836,4.0,184,188,2023-03-26 04:01:44.335810
219,2011-01-10,spring,2011,Jan,9,0,Mon,Working_day,Mist,0.14,0.1212,0.5,0.2537,2.0,92,94,2023-03-26 04:01:44.335810
220,2011-01-10,spring,2011,Jan,10,0,Mon,Working_day,Mist,0.14,0.1212,0.5,0.2985,0.0,31,31,2023-03-26 04:01:44.335810
221,2011-01-10,spring,2011,Jan,11,0,Mon,Working_day,Mist,0.16,0.1364,0.47,0.2836,2.0,28,30,2023-03-26 04:01:44.335810
222,2011-01-10,spring,2011,Jan,12,0,Mon,Working_day,Mist,0.2,0.1818,0.4,0.2836,5.0,47,52,2023-03-26 04:01:44.335810
223,2011-01-10,spring,2011,Jan,13,0,Mon,Working_day,Mist,0.2,0.1818,0.4,0.2836,4.0,50,54,2023-03-26 04:01:44.335810
224,2011-01-10,spring,2011,Jan,14,0,Mon,Working_day,Mist,0.2,0.197,0.4,0.2239,0.0,47,47,2023-03-26 04:01:44.335810
225,2011-01-10,spring,2011,Jan,15,0,Mon,Working_day,Mist,0.2,0.197,0.4,0.2239,2.0,43,45,2023-03-26 04:01:44.335810
226,2011-01-10,spring,2011,Jan,16,0,Mon,Working_day,Clear,0.2,0.2121,0.4,0.1343,4.0,70,74,2023-03-26 04:01:44.335810
227,2011-01-10,spring,2011,Jan,17,0,Mon,Working_day,Clear,0.2,0.2273,0.4,0.1045,4.0,174,178,2023-03-26 04:01:44.335810
228,2011-01-10,spring,2011,Jan,18,0,Mon,Working_day,Clear,0.2,0.197,0.4,0.2239,1.0,154,155,2023-03-26 04:01:44.335810
229,2011-01-10,spring,2011,Jan,19,0,Mon,Working_day,Clear,0.16,0.1667,0.47,0.1642,3.0,92,95,2023-03-26 04:01:44.335810
230,2011-01-10,spring,2011,Jan,20,0,Mon,Working_day,Clear,0.16,0.1667,0.5,0.1642,1.0,73,74,2023-03-26 04:01:44.335810
231,2011-01-10,spring,2011,Jan,21,0,Mon,Working_day,Clear,0.14,0.1364,0.59,0.194,1.0,37,38,2023-03-26 04:01:44.335810
232,2011-01-10,spring,2011,Jan,22,0,Mon,Working_day,Clear,0.14,0.1515,0.59,0.1642,2.0,22,24,2023-03-26 04:01:44.335810
233,2011-01-10,spring,2011,Jan,23,0,Mon,Working_day,Clear,0.14,0.1515,0.59,0.1642,0.0,18,18,2023-03-26 04:01:44.335810
234,2011-01-11,spring,2011,Jan,0,0,Tue,Working_day,Clear,0.14,0.1667,0.59,0.1045,2.0,10,12,2023-03-26 04:01:44.335810
235,2011-01-11,spring,2011,Jan,1,0,Tue,Working_day,Clear,0.14,0.1515,0.59,0.1642,0.0,3,3,2023-03-26 04:01:44.335810
236,2011-01-11,spring,2011,Jan,2,0,Tue,Working_day,Mist,0.16,0.1515,0.55,0.194,0.0,3,3,2023-03-26 04:01:44.335810
237,2011-01-11,spring,2011,Jan,5,0,Tue,Working_day,Mist,0.16,0.1818,0.55,0.1343,0.0,6,6,2023-03-26 04:01:44.335810
238,2011-01-11,spring,2011,Jan,6,0,Tue,Working_day,Mist,0.16,0.1818,0.55,0.1343,0.0,27,27,2023-03-26 04:01:44.335810
239,2011-01-11,spring,2011,Jan,7,0,Tue,Working_day,Mist,0.16,0.2273,0.55,0.0,2.0,97,99,2023-03-26 04:01:44.335810
240,2011-01-11,spring,2011,Jan,8,0,Tue,Working_day,Mist,0.18,0.2121,0.51,0.0896,3.0,214,217,2023-03-26 04:01:44.335810
241,2011-01-11,spring,2011,Jan,9,0,Tue,Working_day,Mist,0.18,0.197,0.51,0.1642,3.0,127,130,2023-03-26 04:01:44.335810
242,2011-01-11,spring,2011,Jan,10,0,Tue,Working_day,Mist,0.2,0.2121,0.51,0.1642,3.0,51,54,2023-03-26 04:01:44.335810
243,2011-01-11,spring,2011,Jan,11,0,Tue,Working_day,Mist,0.2,0.2121,0.47,0.1343,4.0,31,35,2023-03-26 04:01:44.335810
244,2011-01-11,spring,2011,Jan,12,0,Tue,Working_day,Mist,0.2,0.2273,0.51,0.1045,2.0,55,57,2023-03-26 04:01:44.335810
245,2011-01-11,spring,2011,Jan,13,0,Tue,Working_day,Mist,0.2,0.2273,0.59,0.0896,6.0,46,52,2023-03-26 04:01:44.335810
246,2011-01-11,spring,2011,Jan,14,0,Tue,Working_day,Mist,0.2,0.2273,0.59,0.0896,3.0,60,63,2023-03-26 04:01:44.335810
247,2011-01-11,spring,2011,Jan,15,0,Tue,Working_day,Mist,0.16,0.197,0.8,0.0896,2.0,45,47,2023-03-26 04:01:44.335810
248,2011-01-11,spring,2011,Jan,16,0,Tue,Working_day,Mist,0.16,0.1515,0.86,0.2239,4.0,72,76,2023-03-26 04:01:44.335810
249,2011-01-11,spring,2011,Jan,17,0,Tue,Working_day,Mist,0.16,0.1515,0.86,0.2239,6.0,130,136,2023-03-26 04:01:44.335810
250,2011-01-11,spring,2011,Jan,18,0,Tue,Working_day,Light Snow,0.16,0.1818,0.93,0.1045,1.0,94,95,2023-03-26 04:01:44.335810
251,2011-01-11,spring,2011,Jan,19,0,Tue,Working_day,Light Snow,0.16,0.2273,0.93,0.0,0.0,51,51,2023-03-26 04:01:44.335810
252,2011-01-11,spring,2011,Jan,20,0,Tue,Working_day,Light Snow,0.16,0.1515,0.93,0.194,0.0,32,32,2023-03-26 04:01:44.335810
253,2011-01-11,spring,2011,Jan,21,0,Tue,Working_day,Light Snow,0.16,0.197,0.86,0.0896,0.0,20,20,2023-03-26 04:01:44.335810
254,2011-01-11,spring,2011,Jan,22,0,Tue,Working_day,Light Snow,0.16,0.1818,0.93,0.1045,1.0,28,29,2023-03-26 04:01:44.335810
255,2011-01-11,spring,2011,Jan,23,0,Tue,Working_day,Light Snow,0.16,0.197,0.93,0.0896,1.0,18,19,2023-03-26 04:01:44.335810
256,2011-01-12,spring,2011,Jan,0,0,Wed,Working_day,Mist,0.16,0.197,0.86,0.0896,0.0,7,7,2023-03-26 04:01:44.335810
257,2011-01-12,spring,2011,Jan,1,0,Wed,Working_day,Mist,0.16,0.1818,0.86,0.1045,0.0,6,6,2023-03-26 04:01:44.335810
258,2011-01-12,spring,2011,Jan,2,0,Wed,Working_day,Clear,0.14,0.1515,0.86,0.1343,0.0,1,1,2023-03-26 04:01:44.335810
259,2011-01-12,spring,2011,Jan,5,0,Wed,Working_day,Clear,0.14,0.1515,0.86,0.1642,0.0,5,5,2023-03-26 04:01:44.335810
260,2011-01-12,spring,2011,Jan,6,0,Wed,Working_day,Clear,0.12,0.1515,0.93,0.1343,0.0,16,16,2023-03-26 04:01:44.335810
261,2011-01-12,spring,2011,Jan,7,0,Wed,Working_day,Clear,0.14,0.1515,0.69,0.1343,0.0,54,54,2023-03-26 04:01:44.335810
262,2011-01-12,spring,2011,Jan,8,0,Wed,Working_day,Clear,0.16,0.1667,0.59,0.1642,3.0,125,128,2023-03-26 04:01:44.335810
263,2011-01-12,spring,2011,Jan,9,0,Wed,Working_day,Clear,0.16,0.1364,0.59,0.3284,3.0,78,81,2023-03-26 04:01:44.335810
264,2011-01-12,spring,2011,Jan,10,0,Wed,Working_day,Clear,0.18,0.1818,0.55,0.2239,0.0,39,39,2023-03-26 04:01:44.335810
265,2011-01-12,spring,2011,Jan,11,0,Wed,Working_day,Clear,0.2,0.1818,0.51,0.3881,3.0,32,35,2023-03-26 04:01:44.335810
266,2011-01-12,spring,2011,Jan,12,0,Wed,Working_day,Clear,0.2,0.1515,0.47,0.5821,3.0,52,55,2023-03-26 04:01:44.335810
267,2011-01-12,spring,2011,Jan,13,0,Wed,Working_day,Clear,0.22,0.197,0.44,0.3582,0.0,49,49,2023-03-26 04:01:44.335810
268,2011-01-12,spring,2011,Jan,14,0,Wed,Working_day,Clear,0.2,0.1818,0.47,0.3284,0.0,44,44,2023-03-26 04:01:44.335810
269,2011-01-12,spring,2011,Jan,15,0,Wed,Working_day,Clear,0.2,0.1667,0.47,0.4179,1.0,48,49,2023-03-26 04:01:44.335810
270,2011-01-12,spring,2011,Jan,16,0,Wed,Working_day,Clear,0.22,0.197,0.44,0.3284,5.0,63,68,2023-03-26 04:01:44.335810
271,2011-01-12,spring,2011,Jan,17,0,Wed,Working_day,Clear,0.2,0.1818,0.47,0.3582,0.0,139,139,2023-03-26 04:01:44.335810
272,2011-01-12,spring,2011,Jan,18,0,Wed,Working_day,Clear,0.2,0.1515,0.47,0.5224,2.0,135,137,2023-03-26 04:01:44.335810
273,2011-01-12,spring,2011,Jan,19,0,Wed,Working_day,Clear,0.18,0.1515,0.47,0.4179,1.0,82,83,2023-03-26 04:01:44.335810
274,2011-01-12,spring,2011,Jan,20,0,Wed,Working_day,Clear,0.16,0.1364,0.5,0.3284,2.0,54,56,2023-03-26 04:01:44.335810
275,2011-01-12,spring,2011,Jan,21,0,Wed,Working_day,Clear,0.16,0.1364,0.55,0.3284,0.0,57,57,2023-03-26 04:01:44.335810
276,2011-01-12,spring,2011,Jan,22,0,Wed,Working_day,Clear,0.16,0.1212,0.55,0.4478,1.0,32,33,2023-03-26 04:01:44.335810
277,2011-01-12,spring,2011,Jan,23,0,Wed,Working_day,Clear,0.14,0.1061,0.59,0.4179,1.0,19,20,2023-03-26 04:01:44.335810
278,2011-01-13,spring,2011,Jan,0,0,Thu,Working_day,Clear,0.14,0.1212,0.59,0.2836,1.0,6,7,2023-03-26 04:01:44.335810
279,2011-01-13,spring,2011,Jan,1,0,Thu,Working_day,Clear,0.14,0.1212,0.5,0.2836,0.0,2,2,2023-03-26 04:01:44.335810
280,2011-01-13,spring,2011,Jan,2,0,Thu,Working_day,Clear,0.14,0.1212,0.5,0.3582,0.0,2,2,2023-03-26 04:01:44.335810
281,2011-01-13,spring,2011,Jan,3,0,Thu,Working_day,Clear,0.14,0.1212,0.5,0.3284,0.0,3,3,2023-03-26 04:01:44.335810
282,2011-01-13,spring,2011,Jan,4,0,Thu,Working_day,Clear,0.14,0.1212,0.5,0.2537,0.0,4,4,2023-03-26 04:01:44.335810
283,2011-01-13,spring,2011,Jan,5,0,Thu,Working_day,Clear,0.14,0.1212,0.5,0.2985,0.0,3,3,2023-03-26 04:01:44.335810
284,2011-01-13,spring,2011,Jan,6,0,Thu,Working_day,Clear,0.12,0.1515,0.54,0.1343,0.0,28,28,2023-03-26 04:01:44.335810
285,2011-01-13,spring,2011,Jan,7,0,Thu,Working_day,Clear,0.12,0.1515,0.54,0.1343,0.0,72,72,2023-03-26 04:01:44.335810
286,2011-01-13,spring,2011,Jan,8,0,Thu,Working_day,Clear,0.14,0.1364,0.5,0.194,5.0,197,202,2023-03-26 04:01:44.335810
287,2011-01-13,spring,2011,Jan,9,0,Thu,Working_day,Clear,0.14,0.1212,0.5,0.3284,2.0,137,139,2023-03-26 04:01:44.335810
288,2011-01-13,spring,2011,Jan,10,0,Thu,Working_day,Mist,0.16,0.1364,0.5,0.3582,2.0,36,38,2023-03-26 04:01:44.335810
289,2011-01-13,spring,2011,Jan,11,0,Thu,Working_day,Mist,0.2,0.1667,0.44,0.4478,4.0,33,37,2023-03-26 04:01:44.335810
290,2011-01-13,spring,2011,Jan,12,0,Thu,Working_day,Clear,0.2,0.1667,0.44,0.4179,3.0,49,52,2023-03-26 04:01:44.335810
291,2011-01-13,spring,2011,Jan,13,0,Thu,Working_day,Clear,0.22,0.197,0.41,0.4478,2.0,81,83,2023-03-26 04:01:44.335810
292,2011-01-13,spring,2011,Jan,14,0,Thu,Working_day,Clear,0.22,0.197,0.41,0.3881,3.0,39,42,2023-03-26 04:01:44.335810
293,2011-01-13,spring,2011,Jan,15,0,Thu,Working_day,Clear,0.24,0.2121,0.38,0.2985,5.0,55,60,2023-03-26 04:01:44.335810
294,2011-01-13,spring,2011,Jan,16,0,Thu,Working_day,Clear,0.24,0.2121,0.38,0.3582,2.0,76,78,2023-03-26 04:01:44.335810
295,2011-01-13,spring,2011,Jan,17,0,Thu,Working_day,Clear,0.2,0.1818,0.4,0.2836,4.0,158,162,2023-03-26 04:01:44.335810
296,2011-01-13,spring,2011,Jan,18,0,Thu,Working_day,Clear,0.2,0.1818,0.4,0.3284,3.0,141,144,2023-03-26 04:01:44.335810
297,2011-01-13,spring,2011,Jan,19,0,Thu,Working_day,Clear,0.16,0.1515,0.47,0.2537,1.0,98,99,2023-03-26 04:01:44.335810
298,2011-01-13,spring,2011,Jan,20,0,Thu,Working_day,Clear,0.16,0.1515,0.47,0.2239,0.0,64,64,2023-03-26 04:01:44.335810
299,2011-01-13,spring,2011,Jan,21,0,Thu,Working_day,Clear,0.14,0.1212,0.46,0.2985,0.0,40,40,2023-03-26 04:01:44.335810
300,2011-01-13,spring,2011,Jan,22,0,Thu,Working_day,Clear,0.14,0.1212,0.46,0.3284,0.0,30,30,2023-03-26 04:01:44.335810
301,2011-01-13,spring,2011,Jan,23,0,Thu,Working_day,Clear,0.12,0.1364,0.5,0.194,1.0,14,15,2023-03-26 04:01:44.335810
302,2011-01-14,spring,2011,Jan,0,0,Fri,Working_day,Clear,0.12,0.1364,0.5,0.194,0.0,14,14,2023-03-26 04:01:44.335810
303,2011-01-14,spring,2011,Jan,1,0,Fri,Working_day,Clear,0.1,0.1212,0.54,0.1642,0.0,5,5,2023-03-26 04:01:44.335810
304,2011-01-14,spring,2011,Jan,2,0,Fri,Working_day,Clear,0.1,0.1212,0.54,0.1343,0.0,1,1,2023-03-26 04:01:44.335810
305,2011-01-14,spring,2011,Jan,3,0,Fri,Working_day,Clear,0.1,0.1364,0.54,0.1045,0.0,1,1,2023-03-26 04:01:44.335810
306,2011-01-14,spring,2011,Jan,5,0,Fri,Working_day,Clear,0.1,0.1364,0.54,0.0896,0.0,8,8,2023-03-26 04:01:44.335810
307,2011-01-14,spring,2011,Jan,6,0,Fri,Working_day,Clear,0.1,0.1818,0.54,0.0,0.0,17,17,2023-03-26 04:01:44.335810
308,2011-01-14,spring,2011,Jan,7,0,Fri,Working_day,Clear,0.1,0.1212,0.74,0.1642,0.0,70,70,2023-03-26 04:01:44.335810
309,2011-01-14,spring,2011,Jan,8,0,Fri,Working_day,Clear,0.12,0.1667,0.68,0.0,2.0,156,158,2023-03-26 04:01:44.335810
310,2011-01-14,spring,2011,Jan,9,0,Fri,Working_day,Clear,0.14,0.1515,0.69,0.1343,0.0,117,117,2023-03-26 04:01:44.335810
311,2011-01-14,spring,2011,Jan,10,0,Fri,Working_day,Clear,0.18,0.1818,0.55,0.194,4.0,40,44,2023-03-26 04:01:44.335810
312,2011-01-14,spring,2011,Jan,11,0,Fri,Working_day,Clear,0.18,0.1667,0.51,0.2836,6.0,47,53,2023-03-26 04:01:44.335810
313,2011-01-14,spring,2011,Jan,12,0,Fri,Working_day,Clear,0.2,0.197,0.44,0.2537,2.0,59,61,2023-03-26 04:01:44.335810
314,2011-01-14,spring,2011,Jan,13,0,Fri,Working_day,Clear,0.22,0.197,0.37,0.3881,4.0,73,77,2023-03-26 04:01:44.335810
315,2011-01-14,spring,2011,Jan,14,0,Fri,Working_day,Clear,0.22,0.2121,0.41,0.2836,5.0,59,64,2023-03-26 04:01:44.335810
316,2011-01-14,spring,2011,Jan,15,0,Fri,Working_day,Clear,0.24,0.2424,0.38,0.1642,9.0,59,68,2023-03-26 04:01:44.335810
317,2011-01-14,spring,2011,Jan,16,0,Fri,Working_day,Clear,0.22,0.2424,0.41,0.1045,3.0,87,90,2023-03-26 04:01:44.335810
318,2011-01-14,spring,2011,Jan,17,0,Fri,Working_day,Clear,0.22,0.2273,0.41,0.1642,4.0,155,159,2023-03-26 04:01:44.335810
319,2011-01-14,spring,2011,Jan,18,0,Fri,Working_day,Clear,0.2,0.2576,0.47,0.0,5.0,134,139,2023-03-26 04:01:44.335810
320,2011-01-14,spring,2011,Jan,19,0,Fri,Working_day,Clear,0.16,0.197,0.59,0.0896,3.0,89,92,2023-03-26 04:01:44.335810
321,2011-01-14,spring,2011,Jan,20,0,Fri,Working_day,Clear,0.18,0.2424,0.59,0.0,0.0,68,68,2023-03-26 04:01:44.335810
322,2011-01-14,spring,2011,Jan,21,0,Fri,Working_day,Clear,0.16,0.2273,0.69,0.0,4.0,48,52,2023-03-26 04:01:44.335810
323,2011-01-14,spring,2011,Jan,22,0,Fri,Working_day,Mist,0.16,0.2273,0.69,0.0,2.0,34,36,2023-03-26 04:01:44.335810
324,2011-01-14,spring,2011,Jan,23,0,Fri,Working_day,Mist,0.18,0.2424,0.55,0.0,1.0,26,27,2023-03-26 04:01:44.335810
325,2011-01-15,spring,2011,Jan,0,0,Sat,Holyday,Clear,0.18,0.2424,0.55,0.0,3.0,25,28,2023-03-26 04:01:44.335810
326,2011-01-15,spring,2011,Jan,1,0,Sat,Holyday,Mist,0.16,0.197,0.59,0.0896,2.0,18,20,2023-03-26 04:01:44.335810
327,2011-01-15,spring,2011,Jan,2,0,Sat,Holyday,Mist,0.16,0.197,0.59,0.0896,0.0,12,12,2023-03-26 04:01:44.335810
328,2011-01-15,spring,2011,Jan,3,0,Sat,Holyday,Mist,0.16,0.2273,0.59,0.0,1.0,7,8,2023-03-26 04:01:44.335810
329,2011-01-15,spring,2011,Jan,4,0,Sat,Holyday,Mist,0.16,0.2273,0.59,0.0,0.0,5,5,2023-03-26 04:01:44.335810
330,2011-01-15,spring,2011,Jan,5,0,Sat,Holyday,Clear,0.16,0.2273,0.59,0.0,0.0,1,1,2023-03-26 04:01:44.335810
331,2011-01-15,spring,2011,Jan,6,0,Sat,Holyday,Clear,0.14,0.1667,0.63,0.1045,1.0,2,3,2023-03-26 04:01:44.335810
332,2011-01-15,spring,2011,Jan,7,0,Sat,Holyday,Clear,0.14,0.2121,0.63,0.0,1.0,9,10,2023-03-26 04:01:44.335810
333,2011-01-15,spring,2011,Jan,8,0,Sat,Holyday,Clear,0.14,0.1515,0.63,0.1343,1.0,22,23,2023-03-26 04:01:44.335810
334,2011-01-15,spring,2011,Jan,9,0,Sat,Holyday,Clear,0.16,0.1818,0.64,0.1343,2.0,31,33,2023-03-26 04:01:44.335810
335,2011-01-15,spring,2011,Jan,10,0,Sat,Holyday,Clear,0.18,0.197,0.59,0.1642,2.0,57,59,2023-03-26 04:01:44.335810
336,2011-01-15,spring,2011,Jan,11,0,Sat,Holyday,Clear,0.2,0.197,0.55,0.2239,18.0,54,72,2023-03-26 04:01:44.335810
337,2011-01-15,spring,2011,Jan,12,0,Sat,Holyday,Clear,0.24,0.2273,0.48,0.2239,15.0,74,89,2023-03-26 04:01:44.335810
338,2011-01-15,spring,2011,Jan,13,0,Sat,Holyday,Clear,0.28,0.2576,0.38,0.2985,21.0,80,101,2023-03-26 04:01:44.335810
339,2011-01-15,spring,2011,Jan,14,0,Sat,Holyday,Clear,0.3,0.2879,0.39,0.2836,26.0,92,118,2023-03-26 04:01:44.335810
340,2011-01-15,spring,2011,Jan,15,0,Sat,Holyday,Mist,0.32,0.3182,0.36,0.194,21.0,108,129,2023-03-26 04:01:44.335810
341,2011-01-15,spring,2011,Jan,16,0,Sat,Holyday,Mist,0.34,0.3333,0.34,0.194,33.0,95,128,2023-03-26 04:01:44.335810
342,2011-01-15,spring,2011,Jan,17,0,Sat,Holyday,Mist,0.32,0.303,0.36,0.2836,29.0,54,83,2023-03-26 04:01:44.335810
343,2011-01-15,spring,2011,Jan,18,0,Sat,Holyday,Mist,0.3,0.2879,0.45,0.2537,15.0,69,84,2023-03-26 04:01:44.335810
344,2011-01-15,spring,2011,Jan,19,0,Sat,Holyday,Mist,0.32,0.303,0.39,0.2537,14.0,60,74,2023-03-26 04:01:44.335810
345,2011-01-15,spring,2011,Jan,20,0,Sat,Holyday,Mist,0.32,0.303,0.39,0.2537,6.0,35,41,2023-03-26 04:01:44.335810
346,2011-01-15,spring,2011,Jan,21,0,Sat,Holyday,Mist,0.32,0.303,0.39,0.2239,6.0,51,57,2023-03-26 04:01:44.335810
347,2011-01-15,spring,2011,Jan,22,0,Sat,Holyday,Mist,0.3,0.3182,0.42,0.1045,0.0,26,26,2023-03-26 04:01:44.335810
348,2011-01-15,spring,2011,Jan,23,0,Sat,Holyday,Clear,0.3,0.2879,0.45,0.2836,5.0,39,44,2023-03-26 04:01:44.335810
349,2011-01-16,spring,2011,Jan,0,0,Sun,Holyday,Clear,0.26,0.303,0.56,0.0,6.0,33,39,2023-03-26 04:01:44.335810
350,2011-01-16,spring,2011,Jan,1,0,Sun,Holyday,Clear,0.26,0.2727,0.56,0.1343,4.0,19,23,2023-03-26 04:01:44.335810
351,2011-01-16,spring,2011,Jan,2,0,Sun,Holyday,Clear,0.26,0.2879,0.56,0.0896,3.0,13,16,2023-03-26 04:01:44.335810
352,2011-01-16,spring,2011,Jan,3,0,Sun,Holyday,Clear,0.22,0.2727,0.69,0.0,9.0,6,15,2023-03-26 04:01:44.335810
353,2011-01-16,spring,2011,Jan,4,0,Sun,Holyday,Clear,0.26,0.2576,0.56,0.1642,0.0,1,1,2023-03-26 04:01:44.335810
354,2011-01-16,spring,2011,Jan,5,0,Sun,Holyday,Mist,0.26,0.2576,0.56,0.1642,1.0,1,2,2023-03-26 04:01:44.335810
355,2011-01-16,spring,2011,Jan,6,0,Sun,Holyday,Mist,0.26,0.2576,0.56,0.1642,0.0,1,1,2023-03-26 04:01:44.335810
356,2011-01-16,spring,2011,Jan,7,0,Sun,Holyday,Mist,0.24,0.2121,0.56,0.2985,0.0,3,3,2023-03-26 04:01:44.335810
357,2011-01-16,spring,2011,Jan,8,0,Sun,Holyday,Clear,0.22,0.2121,0.55,0.2836,0.0,18,18,2023-03-26 04:01:44.335810
358,2011-01-16,spring,2011,Jan,9,0,Sun,Holyday,Clear,0.22,0.2121,0.51,0.2537,3.0,29,32,2023-03-26 04:01:44.335810
359,2011-01-16,spring,2011,Jan,10,0,Sun,Holyday,Clear,0.22,0.2121,0.51,0.2836,8.0,71,79,2023-03-26 04:01:44.335810
360,2011-01-16,spring,2011,Jan,11,0,Sun,Holyday,Clear,0.24,0.2273,0.44,0.2537,23.0,70,93,2023-03-26 04:01:44.335810
361,2011-01-16,spring,2011,Jan,12,0,Sun,Holyday,Clear,0.24,0.2121,0.41,0.2836,29.0,75,104,2023-03-26 04:01:44.335810
